width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y,keypoint_15_x,keypoint_15_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,quality
157,115,74.50804,87.64207,137.14294,90.01773,166.16591,86.73637,188.45584,85.92849,132.4334,160.46954,164.58636,136.409,154.30394,173.5359,122.94717,195.27298,91.13917,162.73285,87.89256,113.6718,161.5578,25.365685,105.8566,20.76037,89.55709,5.4563856,95.05321,169.98596,57.756416,147.74385,51.767365,110.76941,4.994941711425781,4.709549,0.9573885035472058,3.246605,13.3845215,46.797745,92.91143,5.989052,37.29679,0.7
150,112,72.70655,91.240654,114.13251,93.07964,131.88654,91.80868,148.00504,91.36623,109.854614,134.5243,139.4171,129.84021,127.98728,157.5229,104.78407,175.37483,83.74105,145.52261,84.03046,110.376945,120.28094,57.337353,82.31267,66.3705,70.42156,50.324924,88.884605,170.0702,67.83952,147.36583,63.161373,112.41304,2.4116744995117188,4.277893,0.012167160880733885,-0.28940582,11.323906,24.147362,44.006447,4.67815,21.045082,0.7
91,88,47.613235,82.999756,126.53037,85.682205,145.36806,83.73559,179.89291,86.876434,122.34854,128.30121,142.22696,121.47301,136.75641,145.47937,116.55797,161.25128,96.23622,140.35852,85.916916,119.38165,130.43417,49.919548,83.21438,61.37536,55.487022,44.37812,106.90487,158.50677,82.43314,147.42747,72.422104,130.25334,5.823295593261719,4.1818314,0.28003752213464694,10.319305,38.30368,8.919556,58.006294,10.01104,24.471725,0.7
100,69,34.833008,77.09638,83.77465,79.51474,5.0041847,3.9598258,119.33952,76.79248,88.63061,136.82861,112.492134,113.8618,123.17784,156.92908,102.22614,178.51503,65.06855,148.32475,58.109566,101.207924,137.6927,52.4413,100.724594,17.313326,99.57405,5.829653,58.327023,126.64281,47.015656,123.3128,39.126198,106.25565,110.76206755638123,4.855957,0.31180403569468873,6.9589844,23.276558,35.62069,83.8946,7.8894577,11.311367,0.7
172,128,58.637993,74.47473,135.77477,84.65873,145.48804,80.843895,161.88144,85.846115,137.81566,133.70685,156.92737,136.06046,159.76747,163.78773,143.26779,176.16951,101.92183,140.63069,90.01223,92.9672,122.18248,25.859365,80.555405,30.769855,61.73186,5.743451,101.552704,139.3029,77.240715,120.50747,57.888107,89.4607,15.18621826171875,2.0408936,0.14667423643011257,11.909599,31.374237,40.739647,62.197346,19.352608,24.311989,0.7
137,113,6.5190983,3.9968576,5.581837,3.6401784,3.951416,3.8072462,3.825818,3.9349449,148.3439,124.399124,174.88245,109.526695,159.52364,143.40414,134.06564,169.75995,97.706406,142.41806,101.395615,105.507355,129.64708,12.775679,71.92316,45.930042,40.62676,18.455158,91.75705,132.25662,80.36873,132.45255,79.07855,109.288025,0.21153998374938965,142.76207,2.931997029309825,-3.689209,94.87652,18.89177,59.577312,1.2901764,11.388321,0.7
147,112,70.11597,83.85386,130.37079,74.74522,155.29436,71.60663,186.71077,74.31355,127.47674,124.7327,155.27315,94.50464,151.6032,144.54132,130.66603,172.45078,102.76537,150.12814,88.66025,109.50154,137.50237,30.148344,97.10023,61.145245,66.93186,24.887629,100.22496,150.73932,77.25505,135.6247,64.37372,111.74146,15.448089599609375,2.8940506,0.046976854534358736,14.105125,18.544281,15.231155,48.356297,12.881332,22.96991,0.7
62,47,66.28334,71.64428,118.435074,69.95618,134.702,63.339775,162.05862,66.02196,120.93059,131.5438,151.25552,103.34599,149.34003,154.58453,123.76867,188.30312,92.94512,146.58382,80.09824,103.80584,118.60967,26.108156,91.29759,30.636612,82.148224,7.47752,81.29892,132.4348,63.057587,128.39389,55.821175,103.93083,12.238723754882812,2.495514,0.08460145168837374,12.846878,13.814903,27.737953,73.16923,7.236412,18.241333,0.7
87,76,84.57907,67.65672,121.9077,68.82325,140.5656,65.64863,155.9048,67.97183,115.31796,112.54611,146.97324,107.05017,131.50328,141.53752,107.70123,158.07344,82.451294,129.02142,79.77557,87.676575,121.2395,31.373472,77.526794,42.34146,64.558136,27.664225,92.72962,150.48901,61.928093,124.1124,55.89952,89.09874,3.752960205078125,6.589737,0.04210150071399099,2.6757202,-4.8034973,24.869537,45.335114,6.028572,30.801529,0.7
164,128,7.242136,4.513452,5.5138755,4.262509,4.3628197,3.735051,3.9212592,4.4960303,127.814926,138.18346,152.60712,124.666336,138.53572,156.55905,120.57059,177.98253,89.74968,157.59796,89.233665,118.48561,115.08153,29.047674,83.253075,57.123363,39.483364,27.932716,82.95125,151.3469,70.922714,143.22615,70.24801,118.73495,1.0262536207834883,122.30105,3.483287977016272,0.5160141,81.99153,19.697845,61.362247,0.6747055,12.028534,0.7
101,96,44.665733,85.11826,125.959015,84.57271,163.56085,77.88165,177.21877,80.63605,127.62247,112.90272,148.81078,97.74403,143.32336,129.61821,109.38366,157.35681,83.11957,137.97208,75.70034,115.923645,7.5528874,7.601387,88.8126,58.819603,69.31668,30.58913,75.89797,130.10472,58.121048,135.90009,38.926804,119.59012,11.173271179199219,1.6634521,0.4093924495720851,7.4192276,31.034607,-3.0209274,57.104042,19.194244,17.776924,0.7
130,99,27.280231,81.78947,104.202194,77.12877,145.49832,79.35428,7.6268992,14.9628725,103.56911,156.16428,149.33357,109.88768,138.22935,162.98401,103.78613,188.23146,70.86839,144.14781,55.16849,101.059,133.88043,37.2429,68.6112,53.84581,45.435394,17.512012,76.81287,162.85341,47.015842,144.41106,39.584526,113.68005,96.69194316864014,0.63308716,1.4647075828417355,15.699902,27.88826,55.105278,47.21319,7.4313164,29.797024,0.7
71,66,90.09993,98.55377,138.43515,96.300476,160.76567,95.80622,196.86063,100.7248,140.0571,142.74255,169.9451,134.36519,169.42844,162.87952,140.432,178.07162,108.43304,158.44742,93.911125,126.810875,126.43244,64.10858,88.94882,70.33821,64.01094,45.722435,101.20784,149.55359,79.88889,144.20451,62.46942,135.79166,7.171875,1.6219482,0.31528437720194114,14.521912,3.8111954,15.931679,56.472664,17.419472,21.318947,0.7
89,51,81.296326,68.37294,130.75314,77.578636,145.12419,71.304344,179.30864,72.267075,123.56853,143.09462,156.06418,133.87985,143.99481,163.75555,117.79466,178.85387,99.99008,142.3489,99.407265,99.87619,123.525635,13.294347,2.8847842,2.7830787,93.09077,20.497692,99.377975,151.51508,77.802025,132.72496,74.94905,97.26153,10.395782470703125,7.184616,0.819558383047297,0.5828171,18.110939,43.21843,97.09311,2.852974,21.57595,0.7
81,63,90.74543,87.687355,127.686676,89.53933,147.62451,88.03753,170.58939,89.091515,129.42598,138.46187,149.68988,121.936584,156.17838,156.55222,132.35068,173.83112,99.1219,139.0357,86.41928,90.45153,126.69867,43.992405,98.40784,42.22915,89.82115,9.2825775,107.92513,161.87952,82.41328,132.53601,69.57898,91.41327,2.9059600830078125,1.7393036,0.37936030215961725,12.702621,-4.326149,48.010338,48.22238,12.834297,25.511856,0.7
143,129,55.650646,71.992966,100.01066,72.02701,137.29944,72.130745,148.9711,76.28215,99.03574,118.39753,132.50755,101.31857,128.81902,144.95265,103.041565,173.25546,77.75993,146.4688,69.868744,109.713776,131.10178,33.831642,77.383514,42.57002,60.227615,27.16123,98.99878,173.346,64.318565,162.94504,53.184696,125.2186,6.347862243652344,0.97491455,0.156774534787254,7.8911896,14.218098,8.683754,67.14375,11.133869,34.680214,0.7
129,117,83.436646,118.12671,115.75102,116.07673,126.367676,118.52579,141.98865,113.49394,105.293976,156.02138,135.24263,142.90155,125.58039,174.66243,99.81949,200.9537,84.44344,178.34752,77.00849,146.57768,132.52264,63.62967,93.22852,78.723076,79.20296,60.874237,84.988884,187.5137,71.25282,173.04987,61.04252,156.76285,7.081825256347656,10.4570465,0.0877919051050452,7.434952,-6.428154,9.443695,67.85461,10.210304,13.736061,0.7
109,72,36.5598,66.67115,132.58368,75.157814,173.70317,72.8185,201.38826,74.41144,132.22955,152.17163,163.70697,113.55028,168.54083,169.42216,124.14034,210.8861,82.68032,169.20032,70.076256,107.23311,145.07002,22.025608,82.22792,41.7992,52.85177,9.335873,79.10857,153.32394,65.47477,144.84598,48.896496,131.0872,11.187149047851562,0.35412598,0.2994066347506572,12.604065,33.516457,44.938522,65.433914,16.578274,13.633797,0.7
74,62,43.725464,72.388405,118.319145,72.835815,132.95499,69.77452,166.75363,70.463974,117.27661,118.09043,141.8075,105.36356,143.53134,140.05669,95.68617,175.84824,53.93199,146.03989,42.96683,94.66987,119.75311,36.947052,82.807915,39.423824,63.789738,12.438273,48.4843,133.23679,28.045792,117.603386,16.103697,100.34621,4.985725402832031,1.0425339,0.26588230388539813,10.96516,-0.75863266,23.420563,55.246044,11.942095,20.438507,0.7
75,54,75.14049,69.80617,133.06409,72.77597,150.35016,66.81737,175.73618,69.376236,133.31766,148.44594,167.55702,110.03971,154.12062,161.27547,131.81989,195.34973,99.6529,168.29109,86.41976,109.46087,138.0006,12.728715,117.51037,16.695694,100.26916,4.2313967,105.1914,175.84966,72.427704,156.20042,64.18994,121.143456,6.3885345458984375,0.25357056,0.612488794168897,13.233139,11.279274,38.98507,92.765175,8.237762,32.763695,0.7
128,106,80.694855,104.53814,132.07874,108.901505,184.28984,106.48022,199.58813,110.24105,132.07137,169.59291,170.08395,140.62108,157.9215,180.1364,115.301346,203.44241,89.49005,162.75676,99.129456,114.68253,157.51617,65.28756,113.378265,51.167675,98.25267,13.8490715,93.54565,173.07968,58.34187,171.68857,50.190353,139.50093,8.124198913574219,0.007369995,0.6066149789157607,-9.639404,18.4346,54.910378,63.51486,8.151516,35.203777,0.7
146,101,41.4204,72.7045,106.51884,77.49321,145.51923,73.741425,154.14206,77.70844,109.15483,145.3757,151.18658,113.399376,145.83093,165.82837,8.693982,5.393013,72.94868,150.44519,68.50316,100.950584,125.25009,21.043438,47.995934,40.52695,29.144905,15.0014515,78.81187,189.06526,56.61307,155.08646,45.338383,111.28778,8.755729675292969,2.635994,0.6057262310502736,4.4455185,27.08276,44.425117,60.423634,11.274689,22.198795,0.7
101,66,34.110886,59.056858,124.61528,76.22084,149.51364,79.32667,190.51317,84.71914,129.30632,134.59058,149.94691,118.98854,148.89319,160.07242,126.75548,186.92764,82.193634,159.41379,51.989197,125.210785,121.04955,19.215172,75.086716,33.20485,45.696186,8.625868,69.307495,153.52222,49.371834,162.00575,29.310017,148.20746,31.548030853271484,4.69104,0.1175350966499531,30.204437,17.878311,9.379791,92.005936,20.061817,19.935661,0.7
96,80,48.243126,49.253357,97.40454,47.16943,117.37437,44.725582,146.5215,50.07579,101.69917,99.117256,122.89312,88.522575,127.894745,122.83311,104.22105,141.9438,72.915665,120.96323,61.142014,80.72554,88.734825,15.09738,61.785133,18.721884,52.25998,6.65059,81.194214,136.11627,53.74568,126.81715,41.084618,93.9051,7.434135437011719,4.294632,0.2150153110021129,11.773651,12.898888,18.391716,62.003654,12.661064,27.448532,0.7
168,180,92.02827,118.091156,138.49092,115.53906,159.57799,109.90971,191.94489,115.94914,141.55934,167.5871,183.26208,161.43321,168.93517,198.85556,132.47816,213.91428,101.21435,191.99216,91.8323,156.91573,141.70767,50.28806,103.5412,78.78383,47.386086,18.759958,99.95035,190.70943,74.63992,185.91454,53.990685,168.58698,9.92510986328125,3.0684204,0.10442017217513255,9.38205,-0.19596863,10.671371,78.1319,20.649239,25.310425,0.7
89,49,60.646996,95.86726,117.80953,96.76967,122.32385,90.136406,154.088,96.107475,119.90106,149.2227,143.64288,133.54468,142.68727,180.49406,114.27409,200.38123,93.8631,164.37155,83.259125,112.53757,116.31752,41.914562,85.72985,48.12445,77.58036,10.539997,85.25204,162.2846,70.63934,151.9226,60.88072,108.5129,9.167587280273438,2.0915298,0.01996744266857653,10.603973,22.61213,36.685135,64.41312,9.758625,14.612694,0.7
69,58,104.45064,81.41754,145.08195,80.82959,160.46542,73.737495,194.04071,74.63978,147.15883,134.24185,182.48784,110.43249,179.53842,150.48747,144.89732,174.48509,102.98006,145.27626,103.65756,104.425545,143.86356,38.643387,86.97441,60.070995,63.790726,34.877342,99.393974,136.09294,80.37307,129.42732,70.421646,109.93355,13.869857788085938,2.0768738,0.3261462767433223,-0.6775055,-0.79307556,29.816307,44.35455,9.951424,19.020905,0.7
63,45,38.346123,91.14383,108.626854,89.777794,129.30412,82.5605,167.09654,84.52764,112.04654,132.37871,137.18448,115.1127,139.33356,156.05328,121.14671,180.0715,88.949135,153.0483,70.60347,114.19794,121.45001,41.526794,85.101875,43.520157,68.22887,15.524483,91.81428,158.1724,64.41235,146.51834,48.053207,124.91023,13.833480834960938,3.4196854,0.11977123194502415,18.345665,32.257347,18.18077,70.67778,16.359146,27.401924,0.7
74,51,69.811356,96.25263,117.210304,88.26781,145.61029,84.55823,172.93674,86.25812,121.547295,156.33858,153.37566,145.85335,141.13824,182.34964,114.023705,210.94925,88.70212,182.9664,79.03667,141.81021,129.43982,21.450367,80.09772,48.277306,67.71504,30.033691,83.94182,175.09157,57.378204,180.8866,47.96808,151.65132,14.836875915527344,4.3369904,0.23731424838681203,9.665451,9.225311,14.528366,93.532906,9.410126,26.563614,0.7
62,70,65.6123,105.14503,124.523224,115.62056,153.24684,117.1163,171.8219,117.52306,134.28282,159.33873,152.05751,149.1164,160.18298,195.83148,125.546425,214.04451,90.01267,187.11833,81.82097,142.34029,107.345505,57.843307,62.371788,57.68798,26.26118,47.85186,104.764725,198.38661,62.828682,176.46,51.866837,147.15439,17.41241455078125,9.759598,0.1914239765849728,8.191704,16.208672,16.998444,84.652306,10.961845,41.936043,0.7
108,98,56.745453,103.98531,143.94826,98.38271,167.6637,91.49575,207.41092,99.27506,146.1907,145.76637,167.90204,126.19899,165.23509,161.98172,142.88153,181.14172,108.55728,171.54366,83.52423,148.84094,160.76729,64.89006,112.02279,74.91861,67.08205,27.298937,118.92963,179.72093,86.698204,174.73079,65.13762,168.53336,13.577926635742188,2.242447,0.3351244104791202,25.03305,26.778778,-3.0745697,73.92233,21.560585,32.231422,0.7
126,86,72.2564,118.59221,113.23617,121.23537,136.88275,122.22181,143.75485,124.610794,114.160866,177.86292,139.61186,161.9794,137.8179,193.26088,113.93578,216.52391,92.432625,187.1051,90.59033,148.45164,113.44711,72.54638,57.574997,66.44193,34.565563,44.652565,93.236595,194.81305,78.1908,163.14452,75.36756,134.5606,7.005027770996094,0.9246979,0.4648908316460785,1.8422928,18.333931,29.41127,82.00971,2.8232422,15.045792,0.7
67,48,74.95174,73.853615,115.286575,77.81858,129.24509,70.753136,142.66028,75.67524,114.33534,142.446,129.854,112.99009,129.20898,165.6768,109.672646,196.08273,85.53611,150.47324,74.17566,100.670364,124.200615,32.201096,106.15242,28.622347,101.42495,6.557863,76.53839,133.70676,57.713776,120.38262,50.641914,106.88679,8.887069702148438,0.9512329,0.20051255934918988,11.360451,-0.7760773,41.775635,72.04802,7.0718613,18.824615,0.7
120,76,53.983204,79.86117,110.93697,81.30693,130.07413,77.92207,152.20789,78.83769,111.13365,143.9474,137.37857,127.34237,136.16861,171.28052,108.18767,198.65121,82.90711,161.55597,76.355934,108.37589,111.68942,28.281385,73.44538,35.95581,62.101723,18.456625,77.529594,159.34315,65.48455,141.51147,60.65676,115.868576,4.408332824707031,0.19667816,0.14343299853385783,6.551178,22.37273,35.57151,72.42008,4.8277893,12.045044,0.7
123,86,77.43238,104.629395,127.386505,102.42147,143.89209,100.69667,173.08209,99.789246,131.54958,162.25595,157.0067,136.06306,151.22473,175.14221,132.64774,202.07742,100.174446,168.30559,89.534195,128.31752,117.7084,46.898735,73.92216,60.110817,47.963074,11.198717,102.31031,180.8345,84.53795,167.96077,70.589966,148.52336,6.564949035644531,4.1630707,0.5056283480199981,10.640251,12.101814,33.93843,68.2067,13.947983,17.772362,0.7
68,43,71.76593,60.916473,152.58418,67.53737,188.95041,63.328568,204.03546,63.063698,148.32047,135.42404,182.58386,124.48659,172.66194,162.97287,138.78557,182.8594,98.460335,149.7272,85.19555,99.67075,175.99962,20.34584,122.713196,29.181973,94.481415,7.288785,110.78677,168.09116,75.947815,148.41391,64.66759,103.00501,7.651679992675781,4.2637177,0.40584067692581405,13.264786,13.429619,35.75329,70.488785,11.280228,34.83896,0.7
66,47,58.306557,70.869095,109.72633,72.91156,143.61127,72.512955,142.71252,74.98288,113.20554,121.81345,130.83057,114.56545,125.594666,161.66644,88.37164,195.67616,63.485687,172.12852,57.94879,131.80876,120.3049,36.67154,73.02493,50.54154,56.65406,24.887032,70.516304,179.47627,39.025154,170.08624,28.018646,134.90524,4.51239013671875,3.47921,0.3708689996040043,5.5368958,-0.3577652,-9.995308,81.26723,11.006508,31.49115,0.7
82,63,45.052658,82.92408,115.54433,87.14162,159.0589,85.92749,187.55672,84.31927,118.857376,152.74748,147.41917,128.49765,154.59637,174.4833,108.39034,205.31282,77.17946,149.65125,76.4181,90.12664,129.92303,26.456385,79.83769,39.070377,57.94475,19.687593,80.45192,184.56845,54.137886,150.96556,44.48706,112.25838,5.8257598876953125,3.3130493,0.2256108291812584,0.76136017,31.36544,62.620842,51.056263,9.6508255,26.314034,0.7
63,47,53.244465,68.05444,117.48488,69.65502,153.05017,71.00843,164.5606,74.30322,123.91992,131.48662,154.69101,118.56998,152.09163,168.0715,126.87331,195.70712,90.45573,159.63428,73.66749,122.08465,125.63657,30.87468,81.95005,31.467913,60.02059,10.975254,101.49072,181.70969,70.24866,169.3582,56.264225,137.7323,7.6021881103515625,6.4350433,0.033020359182860504,16.788239,20.423023,9.40197,90.61674,13.984432,31.242065,0.7
93,62,86.41309,85.119255,137.75835,85.70829,156.25052,87.49264,168.46889,88.61689,140.7583,155.18866,171.79631,143.74127,166.45956,182.78752,138.39877,208.7798,104.8556,172.92851,94.90365,115.63257,126.88437,37.339596,81.39737,43.303383,59.416294,24.215206,98.94194,166.00429,71.55234,149.15,61.194145,115.35554,5.281982421875,2.9999542,0.2964418087324636,9.95195,8.490555,39.55609,72.329185,10.358192,27.389603,0.7
66,44,81.788605,90.587654,116.7472,89.76871,144.75629,83.13514,158.15439,88.114456,113.16031,164.88486,137.19717,140.92418,126.7333,184.06032,100.21411,215.49861,82.090485,173.86124,77.605415,120.52765,123.31832,38.9334,86.91792,41.501167,85.52234,9.577081,77.759834,182.04828,55.56992,161.92395,49.228767,128.65785,9.532699584960938,3.5868912,0.43945398637781885,4.4850693,-4.1831894,44.35721,79.02648,6.341152,22.189915,0.7
62,34,94.31784,97.63114,119.80808,99.54206,133.63976,92.645325,144.9719,95.56741,125.46429,178.10913,151.49104,167.0343,150.65973,199.7571,123.96581,214.90802,102.609825,193.70929,95.91947,151.2694,126.89575,32.10154,90.17937,32.99198,81.93391,5.134839,106.746544,205.79895,86.343864,203.59232,76.08164,173.2341,8.960464477539062,5.656204,1.1387923189198332,6.6903534,1.6016312,26.839737,118.27741,10.262222,20.40268,0.7
81,44,69.26585,76.53916,109.02178,74.981415,130.3682,72.96889,150.83232,72.54532,113.869644,145.72339,144.99675,121.46676,137.79684,170.91013,120.08526,206.82825,89.56013,168.61243,79.277245,122.17294,121.03659,17.958712,94.33089,17.890099,87.40997,5.160961,90.39955,175.59148,74.84011,160.54228,69.0737,139.68967,6.006370544433594,4.8478622,0.15447231077778678,10.282883,10.011398,23.550446,104.282845,5.766411,15.559441,0.7
75,43,72.37612,74.44999,125.49291,71.81177,153.39127,62.879982,159.94098,68.46234,126.73207,147.27847,162.18385,110.73815,157.38715,172.19601,131.33109,211.96487,111.58399,180.83026,104.60898,119.43472,135.68813,13.372953,79.69318,18.154856,62.839596,7.472491,109.564095,163.11502,89.63442,156.08374,85.0533,129.88988,14.91943359375,1.2391586,0.1638742701551228,6.9750137,32.232857,27.84375,101.27987,4.5811234,19.929672,0.7
107,61,58.907623,77.48447,134.43486,74.13331,169.50363,65.50946,193.68472,66.87892,137.76367,155.79544,172.32562,119.72618,172.58978,173.27533,142.68884,215.25061,104.78082,176.47882,93.70892,122.32595,148.02632,17.32825,96.50661,27.921202,74.88271,7.592201,102.40279,172.03128,79.833466,156.45891,70.77957,128.72343,19.229393005371094,3.3288116,0.36995592642505937,11.071899,34.8013,33.46949,94.40475,9.053894,22.56932,0.7
195,123,30.282518,88.403206,124.51504,92.44579,172.63676,84.973946,190.52649,77.53506,122.22446,157.30276,150.5842,130.51077,147.21758,172.43268,120.78521,196.41675,82.64891,160.41092,65.96274,120.583725,149.3803,18.31924,100.707596,58.268444,71.983765,29.363049,78.469894,156.79439,62.413692,139.12335,51.283157,132.3572,18.339996337890625,2.2905807,0.658064784950469,16.686172,35.68022,36.71904,62.31528,11.130535,16.056202,0.7
62,67,65.31924,90.12309,134.41158,88.37578,141.47842,84.89279,159.09923,86.793274,133.49992,148.16895,159.6614,140.46127,158.39001,175.42575,133.76537,191.83765,104.33919,172.86047,92.301315,137.51205,138.75859,39.14924,84.10471,37.322426,63.3413,16.129616,100.204,167.77,78.477554,166.90486,65.511536,150.47581,6.81280517578125,0.9116516,0.369379217451975,12.037872,26.982079,10.656891,100.18963,12.966019,21.726448,0.7
103,64,110.56618,93.5064,132.93413,93.56393,167.74669,91.13863,187.14362,95.056496,128.07286,155.9844,156.64104,146.00296,143.8928,182.91768,118.458374,200.48242,90.23041,144.52434,100.15993,83.12738,149.24156,44.345997,110.21096,48.92384,106.32856,14.431322,87.81588,130.64615,70.96537,119.03752,65.61786,94.38325,4.35546875,4.861267,0.3752816575083293,-9.92952,-10.40625,72.857025,34.20354,5.3475113,16.85051,0.7
65,50,86.471924,84.876976,136.25475,86.048996,162.87926,86.79393,170.39287,87.336815,130.98776,141.15765,162.82382,124.52433,153.09033,163.98767,130.2292,188.57472,100.094604,158.4224,82.7299,112.34668,145.8995,38.82894,88.327675,45.794693,57.21305,22.157366,98.359,155.26439,65.010445,142.52841,52.87749,116.15933,3.20477294921875,5.266983,0.16735807432480776,17.364708,-3.7420273,28.810974,66.55199,12.132954,33.348557,0.7
51,36,52.930744,81.90009,115.25238,84.150505,149.13084,81.82142,162.06842,84.37835,117.764725,145.71259,147.83736,124.194405,141.10481,163.45969,115.70205,196.77048,88.341965,158.34676,77.018425,106.50595,141.82994,42.5122,97.99157,36.875927,78.2762,11.232701,84.41911,160.21219,62.50543,135.81456,52.47707,113.69247,4.807342529296875,2.5123444,0.20575104612168138,11.32354,24.08768,39.206635,69.63002,10.028358,21.913685,0.7
61,35,75.38816,84.05159,126.7836,83.50098,139.3226,77.246994,156.8489,83.0244,117.192,139.92343,143.21294,120.383995,140.85095,165.35219,113.83234,197.36552,91.07411,160.74875,78.8188,120.646034,124.52522,51.38688,81.3949,58.358112,83.59913,18.553509,90.32853,167.39496,71.48355,150.88327,57.583508,126.0773,9.417984008789062,9.5915985,0.005358737517137557,12.25531,3.4306412,19.277397,62.28792,13.9000435,18.844978,0.7
98,66,91.85293,97.634995,129.97223,101.711235,159.75456,98.73593,181.01846,99.385666,127.541985,168.03737,158.16388,142.31311,150.57487,187.96082,119.35173,211.94365,86.56874,170.70583,86.85105,100.71568,144.63744,34.394794,110.84425,55.405884,96.86477,16.393766,84.31594,158.66547,71.0455,133.2884,65.405945,107.09096,4.725975036621094,2.4302444,0.4860102160969766,-0.2823105,-5.001877,67.321686,45.3098,5.639557,13.270439,0.7
80,53,74.928,78.17845,132.38364,74.315,156.15805,64.11059,196.00687,64.435684,139.6319,140.01012,171.19589,115.154755,164.77274,162.3427,141.38605,200.98741,107.577866,168.14578,94.756996,128.6949,148.0912,25.752464,107.22327,27.654684,95.03123,7.43429,118.888596,181.79323,90.2876,170.97464,77.63663,150.74924,23.947181701660156,7.2482605,0.08345951305106025,12.820869,19.828995,11.315216,101.040215,12.65097,28.600998,0.7
60,41,54.57282,82.87306,117.79885,93.481155,148.76059,93.99423,160.48369,93.36747,121.33013,137.49704,154.78116,123.837524,159.99176,168.6594,115.524994,196.32298,71.03544,173.68245,56.870308,133.41154,114.04733,34.388645,62.863922,44.065002,44.331696,26.651495,67.17401,164.39664,46.948376,156.73648,30.675446,141.15451,16.111839294433594,3.5312805,0.2529850798602169,14.165131,2.2974892,4.085495,89.34654,16.27293,20.225636,0.7
63,50,71.47004,94.74293,133.58295,99.92059,160.38869,96.25708,184.93674,98.846954,129.90984,174.18187,159.81146,144.6544,152.92268,187.40291,9.715208,6.6163263,99.559296,187.27458,90.14812,126.29026,165.46474,56.034428,117.12004,45.827847,118.932976,22.23431,94.289696,177.42012,71.61051,158.6387,61.35517,140.00023,7.767539978027344,3.673111,0.6394453788965215,9.411179,18.678078,47.89161,80.46242,10.255341,22.679184,0.7
109,60,85.288,81.99901,125.719154,77.26381,137.57927,71.84219,150.81415,77.96926,121.129036,140.93466,147.60158,126.37363,139.45555,174.07147,111.413284,209.95294,93.83841,168.67061,90.01941,114.21387,119.544754,26.220758,82.01654,39.713955,78.80944,14.716522,92.24588,164.09569,78.72034,143.72528,72.41362,116.69585,10.862266540527344,4.5901184,0.08411453429943117,3.8190002,4.731407,26.720795,74.49991,6.306717,13.525543,0.7
56,37,61.313473,90.11601,105.18958,96.06918,143.52693,91.53455,167.21791,87.24851,106.185776,128.04507,136.50641,119.47421,135.12311,147.98763,95.61566,170.4161,67.83159,150.09969,64.77433,115.20791,139.82864,52.55641,77.73466,51.66873,71.41691,41.934837,66.00961,145.41309,42.829155,136.00069,32.447186,115.69385,10.239212036132812,0.99619293,0.2674211793041902,3.0572586,3.4608574,12.837166,63.539177,10.381969,23.180458,0.7
75,49,40.112198,85.04274,101.005775,95.260056,136.97723,100.29971,152.8307,96.86746,99.48656,155.44315,133.04678,136.76834,120.37239,180.1348,96.117584,211.9211,56.382446,178.04987,38.25637,131.78487,122.55825,53.1292,76.74213,64.02454,55.61666,22.310678,53.89767,178.07605,25.938568,164.24393,14.503718,139.54535,18.649505615234375,1.5192184,0.06405134287046921,18.126076,-1.8558273,23.65828,67.76032,11.43485,27.959103,0.7
82,62,53.86712,59.21779,103.17724,55.357952,121.87343,50.78785,134.57277,52.155296,95.30555,107.3002,118.467026,89.87529,113.065926,133.32059,84.366615,159.13031,62.073074,129.489,60.81718,88.48112,110.73265,11.377104,72.98267,35.77035,62.594296,18.27441,64.115036,132.74046,38.789417,121.62599,31.0137,92.86757,11.63259506225586,7.871689,0.008241258367237325,1.2558937,6.950062,18.819084,52.710766,7.775717,25.325619,0.7
50,42,123.83046,101.771835,157.59387,106.018585,174.3613,100.44862,179.72946,101.40197,149.89314,175.54718,173.40395,163.66719,173.90686,196.23015,147.52225,211.86786,121.83769,181.34859,115.15721,143.76935,168.77133,66.99888,127.89466,58.141125,117.26637,33.92547,126.160675,191.7245,97.46943,180.41428,94.99701,145.71664,7.216667175292969,7.7007294,0.921912971524065,6.680481,-8.673248,31.777832,85.62822,2.4724197,28.691246,0.7
82,59,38.41338,56.69944,101.56679,53.305344,123.619385,48.802055,165.33684,51.181816,104.12747,120.98728,132.45078,89.39624,139.28764,133.51666,117.16281,175.23569,77.47772,132.32306,62.118767,78.47189,128.27437,12.769064,58.064034,18.229729,49.730907,5.0677314,77.46218,130.78381,60.104942,113.60953,48.46158,93.10304,10.020912170410156,2.5606842,0.2139676585925021,15.358955,23.705387,42.51539,60.242165,11.643364,17.357239,0.7
