width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,quality
441,325,74.44133,128.2694,84.54295,109.130646,88.425354,135.9881,91.72925,164.3945,80.03914,149.72299,58.049625,165.35986,50.925797,145.09186,121.824776,115.4524,105.83547,87.23776,38.003994,21.135056,90.7893,57.735435,10.101624,7.718704,3.303894,14.671509,15.636871,-14.733927408854157,20.535698,46.53896,0.7
433,397,110.408485,107.05042,125.26218,89.301414,126.16561,110.64428,127.46031,138.57819,114.85826,128.21811,96.31055,132.57904,87.200226,121.47653,146.25117,97.961815,139.44579,79.71109,132.75877,60.224113,141.33565,48.514538,14.853691,3.5938568,1.2947006,10.360077,4.3609314,-11.648579915364593,12.682465,-7.4965973,0.7
433,397,81.816795,100.41372,87.83576,81.75804,105.21637,107.17973,106.00422,134.22409,97.991264,119.42909,77.26783,127.17219,64.97766,114.551636,125.88667,97.613945,113.544464,79.74837,105.28125,69.86023,99.96702,51.280922,6.0189667,6.766014,0.7878494,14.794998,7.7430954,-12.390157063802079,9.565788,-17.445488,0.7
433,397,108.630135,114.634384,118.48004,98.05415,121.26061,124.261696,122.96503,145.24524,112.66737,140.49121,93.08287,147.42644,84.79337,136.63504,142.39966,109.03554,131.84758,93.006996,120.38741,79.84575,117.597725,62.599422,9.849907,9.627312,1.7044144,4.7540283,6.9352264,-7.752593994140625,15.226158,-1.9073715,0.7
433,397,93.61835,98.135414,104.26561,85.277306,116.808334,108.0939,118.60298,132.82681,109.55188,122.026794,92.552155,135.62463,79.26338,123.09864,131.3499,82.32703,115.831825,62.996002,2.3387952,1.6540971,93.60221,39.02543,10.647263,9.958488,1.7946472,10.800018,13.597839,-7.060773213704437,25.766876,101.92681,0.7
433,397,75.77811,101.44438,83.225395,86.68946,91.91404,110.52463,91.342476,137.34688,78.3324,123.44009,58.839844,132.35817,44.539253,123.26867,110.39383,91.68532,99.55135,75.911026,83.02326,61.15851,88.36004,43.39482,7.4472885,9.080246,0.5715637,13.906792,8.918083,-7.779711405436188,18.83931,0.20213318,0.7
441,325,82.008575,125.95306,102.64766,106.313614,109.23014,135.31926,106.95101,173.96492,94.4854,157.23447,69.84688,167.05351,56.4904,140.33922,121.69559,114.2836,115.613686,93.41464,114.688156,66.92027,124.043625,58.819656,20.639084,9.366203,2.279129,16.730453,9.819046,-25.745091756184905,21.03566,-12.040497,0.7
441,325,99.590294,140.63441,110.671234,117.19916,114.941895,145.06114,116.966415,170.6555,110.25106,169.22377,87.87012,174.80116,73.36075,158.1141,134.20119,124.21083,128.6824,106.89269,2.1920965,1.4482458,116.2762,70.86353,11.08094,4.4267273,2.0245209,1.4317322,5.5773926,-13.446034749348968,20.850311,108.47914,0.7
441,325,96.70017,104.84538,109.0409,73.287254,118.81563,107.191444,121.09879,134.17613,106.00049,129.19646,94.25575,140.32384,73.43134,125.91057,135.23442,77.83423,127.62393,50.103188,1.9336689,1.0341947,100.04904,6.690135,12.340729,2.3460617,2.283165,4.9796753,11.12738,-8.65490214029947,29.357216,107.10723,0.7
441,325,92.50911,96.395226,109.56866,76.50244,111.04525,109.35095,109.71624,137.62576,97.74305,122.39059,81.1582,130.11745,66.524574,111.83455,136.37215,98.31005,126.81326,74.61221,65.47033,32.22051,110.54375,34.82614,17.059547,12.955727,1.32901,15.235176,7.72686,-18.210047403971345,11.040909,44.098328,0.7
441,325,113.92975,101.22179,128.96857,80.75772,140.81311,115.923546,140.51808,140.78448,123.21808,126.156746,109.63862,141.24211,94.965775,126.192444,162.61285,90.86427,148.01724,58.576794,131.4444,33.5723,139.40872,8.874706,15.038818,14.701759,0.2950287,14.627739,15.085365,-9.868672688802093,25.059269,-2.47583,0.7
441,325,109.67493,96.29788,130.73412,77.66374,135.78386,110.698296,132.33493,138.77634,117.71364,123.13136,98.3328,140.09132,89.070335,111.40552,157.82599,88.94829,152.17215,64.28773,147.33264,48.47833,153.15846,26.375488,21.059189,14.4004135,3.4489288,15.644974,16.95996,-22.594156901041657,21.750008,-16.598526,0.7
433,397,89.80793,88.2025,19.18618,15.17721,89.58566,109.39072,90.8403,134.44458,103.62433,107.65774,58.831085,118.7793,54.64501,115.02837,127.60857,89.362045,108.270546,73.62665,1.7383552,1.7668514,70.40219,48.55863,-70.62175,21.188217,1.2546387,26.786842,11.121559,-5.265500386555985,20.028671,17.447824,0.7
441,325,84.19079,160.74707,102.61078,144.00623,104.67467,166.09154,105.77754,207.5771,96.77469,192.95435,71.25497,207.9042,56.23439,184.93411,132.63101,150.48912,120.7404,130.97893,76.309494,87.38269,83.47591,111.5502,18.41999,5.344467,1.1028748,14.622757,14.94986,-17.877777099609375,15.602417,26.301285,0.7
441,325,45.351673,87.08474,88.734634,141.53679,96.291565,171.86104,96.22121,196.41226,87.07357,185.22513,63.153435,199.96301,51.26276,170.13506,120.73266,153.80649,106.97351,132.61113,83.37572,116.82971,72.02703,97.21907,43.38296,84.7763,0.07035828,11.187134,14.7378845,-23.73174540201822,18.05455,5.358917,0.7
441,325,120.36929,94.612274,135.97514,77.781235,142.29443,104.64343,140.97658,141.0365,125.72822,126.94692,104.863625,137.12018,92.73969,100.44303,158.08356,74.33507,149.69716,58.736805,131.23238,48.268806,133.62791,25.824297,15.60585,10.031158,1.3178558,14.089577,10.173256,-34.59150441487631,30.308365,4.7427673,0.7
441,325,95.40408,100.0903,110.15993,77.87193,117.933754,112.683685,117.5499,137.52995,102.72555,128.672,77.019844,129.1134,68.708885,108.25769,133.34691,81.647896,122.7937,62.979767,3.8640642,2.5046463,99.27811,34.529858,14.755844,12.593384,0.38385773,8.857956,0.44140625,-23.51409912109375,31.03579,106.29586,0.7
441,325,106.09215,95.02523,124.89418,74.695724,130.63745,102.60245,130.14452,138.33554,127.574585,120.7796,106.04015,128.28912,88.08519,108.90556,135.2053,75.202225,68.84607,33.113586,115.77763,51.602524,114.00684,24.013685,18.802032,7.577217,0.49293518,17.555939,7.5095215,-20.22919209798178,27.400223,9.116547,0.7
441,325,117.50325,87.268135,120.936676,74.856155,136.35445,108.09746,138.21716,135.2468,129.48479,120.65544,101.06225,135.62846,87.573654,116.00228,161.68726,89.07161,145.20122,60.292336,39.117947,18.49453,99.204025,34.79849,3.433426,20.829323,1.8627167,14.591354,14.973022,-14.507952372233063,19.025848,81.818726,0.7
441,325,72.55131,131.22961,83.13566,115.165,93.03605,148.23988,90.83946,175.14551,87.11953,162.9887,65.07938,172.9472,54.958965,150.38557,115.78412,123.52542,108.250595,102.919754,101.79022,86.84251,105.15224,68.669464,10.584351,17.01027,2.1965866,12.156815,9.958511,-19.974899291992188,24.714462,-18.654564,0.7
433,397,75.67375,101.56585,87.89924,84.169586,93.12181,111.97661,91.55506,135.2118,81.61588,126.11155,65.06439,135.27986,52.492455,124.16518,113.4881,90.929146,119.32467,78.957184,2.1047783,0.87462145,140.15948,56.854733,12.225487,10.410759,1.5667496,9.100258,9.168312,-8.03589375813803,21.047462,85.794464,0.7
433,397,136.32158,159.65224,151.35417,144.15327,155.51936,169.07834,148.4652,195.49669,139.3139,180.57599,117.29287,198.59819,109.55077,176.6623,174.19995,141.75525,145.8139,123.13792,123.5822,116.98027,102.58243,97.906944,15.032593,9.426102,7.0541687,14.9207,18.022202,-14.894673665364593,27.32309,27.771973,0.7
433,397,136.29187,163.36806,152.97626,142.88455,154.2123,169.05142,150.4118,197.93233,143.1574,183.90659,125.71198,197.1048,118.59808,178.6223,172.509,155.3148,162.82501,135.84473,159.5021,108.47239,159.96866,96.445656,16.684387,5.683365,3.8004913,14.025742,13.198212,-14.35894266764322,13.736618,-6.5258484,0.7
433,397,95.12335,146.29861,103.33601,140.86957,102.32612,165.27219,106.65023,191.98703,98.92043,175.43918,85.05018,182.5172,87.25987,164.65726,120.24215,155.58424,115.49407,135.87656,115.60809,98.52483,109.635345,109.94754,8.212662,18.973572,4.324112,16.547852,7.078018,-18.657216389973968,9.6879425,-12.272079,0.7
433,397,126.94535,161.005,138.98813,141.84377,144.04471,172.62965,141.2973,194.39703,135.01941,179.0391,113.90171,186.79578,107.78061,182.31729,162.5004,154.61017,151.02562,133.46277,147.62724,107.351006,147.01517,92.320946,12.042778,11.624649,2.747406,15.357941,7.7566833,-4.426686604817718,18.019485,-8.639114,0.7
433,397,119.83391,108.10489,132.96219,86.37152,138.10109,115.71884,137.14114,139.28584,128.07521,131.18492,107.24514,138.06487,99.664894,124.46062,156.13544,98.17879,149.08997,80.501495,2.6151688,1.3729331,147.48541,64.80727,13.128281,7.6139526,0.9599457,8.100922,6.879944,-11.717931111653655,17.540054,130.34702,0.7
433,397,148.54688,99.53271,164.55682,74.353775,168.49033,106.87714,170.16374,139.75964,159.58438,130.69359,135.44843,141.2723,122.00964,126.607666,205.00075,81.80508,184.8845,53.537167,1.6837537,1.3023694,154.35664,18.879023,16.009949,7.344429,1.6734161,9.066055,10.578705,-10.634175618489593,25.07206,162.87308,0.7
433,397,112.51132,160.42647,123.97617,141.51619,130.60551,167.5124,130.04785,193.66013,123.558754,181.94853,104.03698,191.23793,93.47078,177.53128,152.7095,143.30833,133.0507,119.6982,1.4516411,0.8458818,119.5049,80.37872,11.464851,7.0859375,0.55766296,11.711594,9.289398,-11.417572021484375,24.204086,122.524536,0.7
100,62,82.58923,47.97941,112.523254,20.152771,125.43872,100.92738,123.88563,170.62248,101.45274,128.28493,68.49369,141.82281,41.246906,86.15728,155.18526,37.97066,147.40114,6.935655,0.82330275,0.2918799,7.4768767,0.03521683,29.934021,52.947975,1.553093,42.337555,13.537888,-60.75279490152994,62.956726,111.69995,0.8
94,74,120.03689,122.83269,133.3339,94.80697,148.48709,142.67535,143.7179,198.11327,127.56113,179.79407,98.43553,196.73508,68.58794,116.756775,176.85855,112.29535,153.55588,81.19073,135.2038,54.040695,155.27441,22.472733,13.297005,19.842667,4.7691956,18.319199,16.94101,-74.79071044921875,30.380005,-1.8699036,0.8
80,58,89.35325,128.91846,107.568756,101.34335,122.49721,158.74611,121.60834,201.65425,97.41806,171.06107,54.642242,184.75288,32.890396,154.89949,160.46437,108.34282,117.5193,66.00494,13.3771,7.0925875,69.591736,24.547607,18.215508,29.827652,0.88887024,30.593185,13.691818,-30.923243204752595,50.40329,94.19166,0.8
47,36,92.33575,125.65975,102.989365,113.857185,113.616714,161.60802,111.048996,199.8198,90.51702,178.29524,55.059475,197.07924,32.308445,161.15706,163.06537,133.18954,137.4362,100.69706,118.382774,81.239105,119.24915,44.904213,10.653618,35.948265,2.5677185,21.524551,18.783997,-30.574366251627595,28.418472,-15.39341,0.8
111,116,12.844157,8.777372,118.919395,64.77477,129.49193,127.37513,126.84118,165.07578,111.764534,138.34468,68.24804,143.4379,48.798767,105.789505,181.59717,90.07237,5.160049,12.260202,171.18826,52.715675,176.82236,20.321903,106.07524,118.597755,2.6507492,26.731094,5.093216,-43.16328430175781,37.302757,-52.268867,0.8
47,35,102.295074,130.4524,122.873856,125.35231,128.50386,164.59601,119.3376,210.527,92.93774,185.1649,56.068153,196.39928,41.81326,134.6598,159.19849,130.48965,141.51633,86.56189,124.27774,54.907894,150.24425,28.733301,20.578781,34.143616,9.16626,25.362091,11.234375,-62.70392354329428,34.106354,-1.4038849,0.8
183,126,8.195022,5.8840446,132.1941,101.32606,130.81294,144.65326,133.60086,194.75935,115.35994,184.75447,80.81313,194.10118,65.90783,161.84396,159.51326,100.22866,146.05261,77.767235,1.8439702,1.0464869,107.8377,41.056892,123.999084,138.76921,2.787918,10.004883,9.34671,-29.361033121744782,44.424606,130.35014,0.8
120,100,82.14437,104.64533,102.453705,104.17414,103.03387,132.77786,98.52402,175.34114,77.70324,163.10663,51.11407,171.48103,43.474304,149.2508,143.11484,92.649055,103.981155,70.39086,2.246852,1.6676754,96.25555,33.470215,20.309334,28.13253,4.5098495,12.234512,8.374405,-20.7254638671875,40.128807,100.206856,0.8
110,81,96.209045,118.51959,115.30376,84.857864,138.4277,120.070076,141.23991,190.0886,121.755806,150.35452,79.983665,162.77264,58.02733,136.36526,177.17229,66.79586,142.70287,28.94194,0.8180475,0.41229582,106.991615,4.7770605,19.094711,1.5504837,2.81221,39.73407,12.418121,-31.373321533203125,53.274208,114.48571,0.8
100,112,115.00529,90.79083,133.65742,71.73577,141.98505,115.57608,127.73231,161.57303,119.934525,143.83481,82.74066,149.24388,69.90773,121.481094,186.77634,91.25201,177.43147,64.8857,2.3340085,1.6201912,129.29611,22.759594,18.652138,24.785248,14.252739,17.73822,5.409073,-30.069483439127595,24.324074,131.32341,0.8
69,64,114.69476,105.88405,139.62204,76.70181,155.30049,122.18142,160.80478,162.89029,139.819,144.19832,91.74135,167.58607,76.88083,139.25668,175.0932,74.4812,150.75395,50.411636,1.8374248,1.7982429,64.19878,36.540787,24.927277,16.29737,5.5042877,18.69197,23.387756,-18.968210856119782,47.70022,137.78462,0.8
63,54,129.31125,93.351814,141.19029,65.59117,164.92592,141.43524,161.49394,184.7307,143.73471,145.70154,91.92139,168.00955,59.547512,88.260056,188.67906,91.26044,150.14723,30.742617,1.2467076,0.78474826,67.25375,4.8125257,11.879044,48.083427,3.4319763,39.02916,22.308014,-77.88721211751303,50.174812,139.94359,0.8
68,61,7.0441723,5.496973,112.462845,76.857864,128.14122,115.46739,130.01486,175.97859,100.24843,152.08557,69.28653,178.55788,41.908554,130.2411,168.46599,75.45053,159.07051,49.20159,167.0238,29.849005,165.65521,6.706582,105.41867,109.97042,1.873642,23.89302,26.472305,-38.632898966471345,40.01686,-54.56096,0.8
118,94,95.0437,104.3221,106.292816,63.81349,123.26363,119.96503,126.37206,165.21774,108.87675,139.6194,70.20357,145.8125,46.393425,119.223595,155.55931,60.429882,131.25171,38.44555,1.3499814,0.9462302,86.12808,12.827768,11.249115,15.642929,3.108429,25.598343,6.1931,-30.992958068847656,59.53515,104.94283,0.8
188,136,97.364586,91.86118,112.63891,83.3152,113.76701,109.36243,114.028496,190.40504,82.39324,168.52666,51.456127,185.63617,35.67587,163.2009,144.95607,57.250683,110.21691,35.300446,93.7938,32.229378,83.643135,5.9412656,15.2743225,17.501244,0.26148224,21.878387,17.109512,-18.321726481119782,52.111744,18.845108,0.8
240,188,91.52057,87.78603,105.11677,68.8122,118.01815,114.05331,115.07294,166.78085,100.09019,139.50066,72.98572,157.89163,51.79486,115.41674,154.02258,64.53167,116.81332,45.641937,1.5991693,1.4306307,75.08152,20.81859,13.596199,26.267273,2.9452133,27.280197,18.390976,-39.30763498942056,49.52164,103.5176,0.8
104,72,105.57851,91.06134,116.01759,57.345684,125.82823,117.867065,128.83093,179.97374,110.01482,153.74658,86.56147,178.16733,57.17614,123.00702,158.77596,58.92913,131.59906,23.526419,0.8615945,0.51536584,95.08218,1.7541118,10.439087,26.805725,3.0027008,26.227158,24.420746,-47.62220255533853,58.937935,115.156,0.8
72,52,105.53111,108.46317,121.12268,88.30342,126.82092,147.43721,121.07348,190.27934,102.023476,170.73941,66.89535,185.94589,42.832664,150.55435,156.09694,94.201004,120.5305,51.953583,86.04061,49.16345,66.97757,8.747376,15.591568,38.974037,5.747444,19.539932,15.206482,-31.767181396484375,53.236202,35.08207,0.8
192,148,83.05266,124.57002,101.835205,96.050385,117.91994,149.38914,116.14297,195.38258,107.49733,178.25293,79.240326,193.76482,58.44567,175.70924,154.96289,116.17222,121.2298,77.073784,90.89409,32.946743,104.04735,21.71994,18.782547,24.819122,1.7769699,17.129654,15.511887,-13.42419942220053,33.21692,10.941116,0.8
86,61,83.444275,129.20386,105.34382,79.757065,115.224144,136.36993,112.88636,196.83484,95.71188,176.24237,62.319523,192.09721,34.160904,144.76846,148.68033,75.40869,110.992035,40.287727,1.4484391,0.9540906,67.186775,6.619263,21.899544,7.1660767,2.3377838,20.592468,15.854843,-43.623016357421875,60.96125,103.89538,0.8
112,61,118.168915,107.99328,133.98837,79.97337,153.29643,157.80069,147.38527,196.69672,111.820625,157.26668,72.7798,181.27063,37.90533,128.38943,187.57701,119.306625,174.43665,83.35644,167.26878,45.631474,194.33743,15.185081,15.819458,49.80741,5.9111633,39.43004,24.003952,-50.02190144856772,38.494064,-33.28041,0.8
100,57,81.18294,96.246254,104.52349,77.41668,112.28473,154.00514,119.37404,204.66768,89.27405,160.1275,56.83037,195.31848,44.974407,161.50949,145.6106,107.05839,1.7869773,8.906023,1.8842568,1.4805878,108.63398,13.87501,23.340553,57.75889,7.0893097,44.540176,35.19098,-25.195058186848968,46.946754,102.63924,0.8
137,85,124.23653,113.681335,17.465466,19.146393,132.73972,137.85362,132.14233,218.73195,106.40125,169.06773,71.14933,200.62563,49.930527,137.56575,159.80562,106.9494,136.11865,62.379463,2.411328,1.3639462,140.26436,0.8676342,-106.77106,24.172287,0.5973816,49.664215,31.557892,-58.576014200846345,30.904228,15.054137,0.8
169,111,108.79758,130.23346,129.04933,79.56914,139.60838,110.551834,137.9515,192.74104,121.52266,162.45836,94.49043,180.95285,70.02934,135.43277,156.04405,60.242065,110.04939,28.050148,1.4130538,0.6372346,74.29738,5.237512,20.251755,-19.681625,1.6568756,30.282684,18.494492,-43.284637451171875,50.309765,127.63628,0.8
105,64,96.670685,147.36139,111.10978,91.000595,121.25459,115.35635,120.871994,214.68066,112.00912,190.14502,88.171196,199.72829,63.047333,153.60153,142.88635,81.114685,114.28787,53.767994,1.7254652,1.0126078,92.820076,20.807775,14.439095,-32.005035,0.38259888,24.535645,9.583267,-47.91645304361978,34.241676,109.384315,0.8
142,106,96.74507,97.653404,112.054405,78.52755,121.2233,120.59882,120.74892,168.44511,107.06735,150.1037,82.55177,158.07333,67.5586,122.59757,151.17732,80.51298,117.75857,47.99006,5.235882,2.5341291,83.763954,11.593128,15.309334,22.94542,0.4743805,18.341415,7.969635,-36.27648162841797,40.085846,106.81853,0.8
78,78,135.23553,116.27218,148.00276,93.60637,158.74872,133.86462,162.73196,171.8843,150.65628,155.68929,111.812065,173.1301,93.164276,138.01904,195.66942,99.42854,170.82425,69.79126,117.61715,57.71891,106.45133,39.17482,12.767227,17.592445,3.9832458,16.195007,17.440811,-28.882181803385407,34.43608,30.385612,0.8
72,129,92.00453,93.271324,115.333176,77.67464,139.49405,115.2028,138.61331,145.84709,117.331696,139.26701,50.270233,136.69937,20.13352,114.81836,195.14731,95.68222,178.38748,76.409164,141.09807,57.431076,139.76624,37.852398,23.328644,21.931473,0.8807373,6.580078,-2.5676422,-25.7861328125,19.520576,-25.764893,0.8
102,99,94.80738,131.2737,134.89336,96.24585,136.15118,145.11017,133.76851,208.04349,117.71646,174.55582,70.27029,174.71872,50.732773,139.24127,184.45302,119.877594,188.35588,79.31554,154.48595,57.760193,150.8641,24.539646,40.085976,13.836472,2.3826752,33.48767,0.16290283,-46.53139241536459,25.232574,-19.59259,0.8
40,41,123.5201,112.38673,149.35594,85.052315,158.49416,122.065186,158.45978,163.53638,136.21603,149.0103,86.309814,161.53653,54.1138,132.83588,203.02583,94.422134,183.4563,73.215546,42.08267,15.67988,162.23383,32.560234,25.835838,9.678459,0.03437805,14.526077,12.52623,-25.191864013671875,27.643051,107.27327,0.8
90,84,101.703606,124.41992,152.69696,95.39725,153.77896,162.36778,148.77193,208.18703,124.630196,172.23187,69.09229,182.16763,60.069588,167.93127,202.97287,114.121864,174.03076,63.854378,1.9473253,1.5993236,123.84221,33.416172,50.993355,37.94786,5.0070343,35.955154,9.9357605,-19.597574869791657,48.245926,150.74963,0.8
91,61,109.8383,120.12615,111.13558,101.58136,131.93947,135.5299,136.36217,161.46796,121.19961,147.5031,92.100136,150.96478,69.629654,116.48009,146.50963,112.70044,113.13222,78.46191,84.44892,30.115038,118.17225,32.35722,1.2972794,15.403755,4.422699,13.964859,3.4616852,-36.83186340332031,22.829468,26.68666,0.8
25,34,96.69292,116.46351,120.53472,103.2231,130.0293,142.26927,118.203224,170.45609,89.95736,154.59401,38.850685,154.59212,19.32791,125.862816,162.06216,114.42126,145.16968,83.30207,121.65858,54.757114,145.26567,36.688835,23.841805,25.805763,11.826073,15.862076,-0.0018920898,-34.017921447753906,27.848019,-1.1238556,0.8
90,78,131.53107,113.33158,153.87958,82.17662,172.66739,104.78483,173.53967,173.00987,155.7927,150.3636,119.15002,171.8509,99.555405,148.08792,197.02756,59.216957,185.71568,37.640022,150.53755,29.660582,138.70277,5.4292517,22.34851,-8.546753,0.87228394,22.64627,21.487305,-16.986867268880218,45.56787,3.3420258,0.8
79,57,85.92361,119.97451,121.91766,91.52793,127.284584,140.20456,123.42342,199.78056,102.80553,176.01694,61.47979,197.82585,32.317757,168.48056,152.28944,86.83892,114.28869,55.75431,1.1721035,1.0532254,97.80225,36.09768,35.994057,20.23005,3.8611603,23.763626,21.808914,-22.727223714192718,53.36564,120.74556,0.8
90,110,126.72247,78.89864,153.28323,58.497467,163.9825,101.64641,163.53659,136.93637,148.72696,127.584015,99.27867,138.7477,71.8166,113.49488,202.47423,62.520638,173.86243,37.031265,2.6174734,2.1508417,132.51163,17.05941,26.56076,22.747765,0.4459076,9.352356,11.163681,-20.92780812581381,39.12577,150.66576,0.8
84,111,136.15797,101.84752,152.88284,102.953026,156.67537,123.76739,156.47629,146.0177,140.37054,143.07689,117.31222,142.28313,105.41212,135.98283,185.81897,103.354004,160.82866,76.21565,140.09625,49.407684,157.20158,21.945452,16.724869,21.919868,0.19908142,2.9408112,-0.7937622,-7.80974833170572,20.413383,12.786591,0.8
75,77,57.4526,97.30889,88.68964,82.58401,100.89144,112.50721,94.36991,174.08043,70.634735,150.43784,35.642494,167.14673,18.667896,145.22685,136.14325,71.65622,115.12119,46.76681,64.43919,25.039587,87.607025,11.231822,31.237038,15.1983185,6.52153,23.642593,16.708893,-18.661473592122405,40.850998,24.250443,0.8
201,201,135.88644,102.75426,150.05896,89.48562,155.69879,130.18161,149.57742,158.61388,135.83138,148.54555,96.289024,147.80405,93.679245,112.58068,180.51292,101.17558,168.3609,73.22054,2.7668376,1.5137591,138.14902,43.139988,14.172516,27.427353,6.1213684,10.068329,-0.74150085,-39.07380930582681,29.00602,147.29213,0.8
105,66,108.04157,108.21699,124.148796,81.32755,130.72763,119.05419,124.73651,184.57495,111.135025,146.9272,81.59742,155.61154,66.486855,133.28215,157.37767,69.40092,128.98795,28.984344,1.3597703,0.6343099,91.81534,4.6551223,16.107224,10.837204,5.9911194,37.64775,8.684341,-29.089075724283845,49.653275,122.789024,0.8
57,40,105.997475,61.676384,117.97539,45.103973,120.30189,119.5089,119.60247,161.486,93.47668,123.84912,65.75327,138.68144,46.164112,100.5447,162.10771,90.35193,159.15327,37.91169,1.9332631,1.014384,91.97708,2.6601603,11.977913,57.83252,0.6994171,37.63687,14.832321,-40.79414621988931,29.156975,116.04212,0.8
138,89,123.28528,130.62752,133.67639,112.03848,147.08989,141.594,142.52454,206.82108,122.76466,172.70154,94.87881,183.17567,77.50469,135.87584,172.28726,106.93034,123.0226,66.54611,83.537834,48.110477,67.741394,16.99588,10.391113,10.966476,4.5653534,34.119537,10.474136,-51.69026184082031,34.663654,50.138557,0.8
68,46,77.21213,104.612206,102.374466,68.27199,111.11505,127.29202,107.048386,192.46251,90.3652,154.53639,59.47141,179.33781,43.223915,149.21468,151.3394,58.873302,130.4567,25.686998,104.680786,19.473892,96.24586,3.6069996,25.162338,22.679817,4.0666656,37.926117,24.801422,-26.23090108235678,68.41872,-2.3063202,0.8
100,75,108.92166,97.69062,117.871925,83.03136,132.7152,128.82806,124.213524,171.3264,114.50074,137.4935,85.746506,150.52905,69.94442,96.86695,155.34021,85.57629,126.19063,47.653374,1.6066493,1.0855654,87.65467,18.934513,8.950264,31.137444,8.501671,33.8329,13.035553,-56.249361673990876,43.251778,116.265274,0.8
105,72,101.91115,97.478615,109.46946,82.1611,126.29083,134.87401,128.89296,185.76486,109.71107,166.02563,79.14711,163.1129,58.233936,141.99113,159.67987,97.56133,143.22209,55.964767,1.6556071,0.5604909,139.45815,5.658883,7.5583115,37.395393,2.602127,19.739227,-2.912735,-29.643325805664062,37.312683,107.81385,0.8
106,89,102.40408,111.28725,127.422806,77.84652,141.6546,102.86645,138.42503,185.01,120.339386,165.51263,85.36857,188.24608,56.773163,167.04874,160.7453,41.825974,105.2215,21.9268,1.8741271,0.9790487,62.927227,4.261468,25.018723,-8.420799,3.2295685,19.49736,22.733444,-12.540842692057282,61.04048,125.548676,0.8
222,178,87.09494,92.822655,108.3569,57.86312,124.11121,108.158676,124.97938,162.22775,107.74823,130.28688,81.52132,148.20679,56.310413,132.24448,156.77443,53.64046,118.69151,26.99184,0.9792444,0.65708196,77.18053,4.2980084,21.261963,15.336021,0.86816406,31.940872,17.919907,-14.662668863932282,54.518223,107.377655,0.8
196,150,106.9612,79.47287,124.074455,63.87824,130.98035,106.3229,125.53024,168.17789,112.51928,135.61574,82.92396,144.12038,63.07451,120.95058,162.50739,57.808712,123.61276,21.01376,1.6911911,0.7118145,82.82175,2.462171,17.113258,26.850029,5.4501038,32.56215,8.504639,-28.354090372721345,48.514187,122.38326,0.8
83,59,86.22429,126.4181,117.4421,64.0416,132.99237,113.16475,133.38359,172.0025,116.77289,161.11871,69.71632,175.8124,41.492,136.20273,177.39755,57.630352,129.50652,27.08788,1.2974068,0.9458614,74.06771,4.222422,31.217812,-13.253349,0.3912201,10.883789,14.69368,-33.441802978515625,55.534397,116.14469,0.8
80,60,98.16644,100.5754,114.98462,60.148872,121.95103,124.087326,123.73983,168.91223,104.99366,148.49799,61.214165,156.16118,38.666897,136.66896,150.24811,71.19806,124.83504,23.629938,1.8878227,0.95764685,94.23892,2.5383008,16.818176,23.511925,1.7888031,20.414246,7.6631927,-21.18817647298178,52.889275,113.096794,0.8
96,76,80.01145,102.64912,110.93869,63.375797,113.968994,112.75649,110.48509,170.95493,94.72799,146.4737,60.699722,163.7267,34.209446,121.84364,164.44836,66.23304,133.77031,22.814037,0.5666591,0.32884347,99.183395,1.8411692,30.927238,10.107376,3.483902,24.481232,17.253006,-38.541468302408845,46.523453,110.37203,0.8
166,102,121.652306,92.02702,152.03209,64.821236,158.46114,118.70751,137.9823,206.59525,114.97231,165.70341,73.83229,170.53705,62.273922,100.374146,190.72026,84.78642,169.22054,42.27085,2.1601486,1.2762381,148.02722,6.2959967,30.379784,26.680489,20.478836,40.89183,4.8336334,-80.57108561197916,33.92109,149.87195,0.8
177,125,108.548065,97.76932,114.321014,80.55586,134.64337,133.30397,129.0726,189.55936,109.15053,154.73492,81.500305,180.97487,62.26724,138.14113,175.58044,87.622475,161.91263,49.61776,33.631096,6.653245,144.75006,6.4416604,5.772949,35.534653,5.5707703,34.824432,26.239944,-36.94859313964844,45.681496,80.68992,0.8
75,57,105.203415,92.841644,121.35844,78.56679,127.82466,132.54414,129.17404,179.69865,100.78286,147.97073,67.445114,160.74191,46.146107,83.09447,161.08047,61.882607,134.0134,18.837051,0.5582786,0.16808042,104.40534,1.0091871,16.155022,39.7025,1.3493805,31.72792,12.771179,-79.70929463704428,70.661545,120.800156,0.8
91,70,96.848564,88.27211,115.23071,66.65345,120.172806,130.53548,113.45851,183.92554,93.7264,145.3617,77.435265,153.42624,50.560085,96.062935,156.36215,98.70717,140.44345,62.022827,141.44269,30.748144,144.40298,7.846359,18.382149,42.263367,6.7142944,38.563843,8.064545,-64.8415552775065,31.828308,-26.211975,0.8
